Farm_ID,Farm_Location_Lat,Farm_Location_Lon,Farm_Postcode,Herd_Size,Farm_Type,Farm_Size_Acres,Biosecurity_Score,Cattle_Movement_In_Last_Year,Proximity_To_Other_Farms_Km,Land_Use_Composition_Woodland_Pct,Animal_ID,Animal_Age_Months,Breed,Sex,Origin_Type,Test_Date,Test_Result,Has_TB_History_Farm,Is_In_TB_Hotspot,Avg_Rainfall_3M_Prior_MM,Avg_Temperature_3M_Prior_C,Badger_Density_Score_Local,Proximity_To_Known_Badger_Sett_Km,Days_Since_Last_Test,Test_Season
FARM_0636,54.807982,-7.288807,BT41 7ZU,206,Beef,228,4.0,68.0,7.4,8,FARM_0636_ANIMAL_096,149.0,Limousin,Female,,2021-01-18,Positive,True,True,162,15.31160959598239,Medium,18.2,604,January
FARM_0636,54.807982,-7.288807,BT41 7ZU,206,Beef,228,4.0,68.0,7.4,8,FARM_0636_ANIMAL_171,99.0,Angus,Male,Born_On_Farm,2022-02-04,Positive,True,True,292,9.127317401346879,Medium,18.2,301,February
FARM_0636,54.807982,-7.288807,BT41 7ZU,206,Beef,228,4.0,68.0,7.4,8,FARM_0636_ANIMAL_118,123.0,Angus,Male,Born_On_Farm,2022-08-25,Negative,True,True,358,12.728046207379414,Medium,18.2,677,August
FARM_0636,54.807982,-7.288807,BT41 7ZU,206,Beef,228,4.0,68.0,7.4,8,FARM_0636_ANIMAL_009,82.0,Angus,Male,Born_On_Farm,2020-11-06,Negative,True,True,260,7.89963863074252,Medium,18.2,704,November
FARM_0637,54.21706,-6.760774,BT82 6NW,140,Beef,954,3.0,123.0,4.9,24,FARM_0637_ANIMAL_022,87.0,Charolais,Male,Purchased_From_Other_Farm,2021-01-16,Negative,False,False,210,5.72513736108965,Low,62.9,220,January
FARM_0637,54.21706,-6.760774,BT82 6NW,140,Beef,954,3.0,123.0,4.9,24,FARM_0637_ANIMAL_053,117.0,Jersey,Female,Purchased_From_Other_Farm,2021-11-05,Negative,False,False,287,7.40380136916821,Low,62.9,404,November
FARM_0637,54.21706,-6.760774,BT82 6NW,140,Beef,954,3.0,123.0,4.9,24,FARM_0637_ANIMAL_103,143.0,Charolais,Male,Born_On_Farm,2021-10-23,Negative,False,False,178,9.631120312462006,Low,62.9,381,October
FARM_0637,54.21706,-6.760774,BT82 6NW,140,Beef,954,3.0,123.0,4.9,24,FARM_0637_ANIMAL_061,9.0,Limousin,Female,Born_On_Farm,2022-01-13,Negative,False,False,232,14.73115864245501,Low,62.9,229,January
FARM_0637,54.21706,-6.760774,BT82 6NW,140,Beef,954,3.0,123.0,4.9,24,FARM_0637_ANIMAL_025,111.0,Limousin,Male,Born_On_Farm,2022-04-06,Negative,False,False,328,13.728256626564372,Low,62.9,620,April
FARM_0637,54.21706,-6.760774,BT82 6NW,140,Beef,954,3.0,123.0,4.9,24,FARM_0637_ANIMAL_135,173.0,Limousin,,Born_On_Farm,2021-08-08,Negative,False,False,105,12.25780328942772,Low,62.9,570,August
FARM_0637,54.21706,-6.760774,BT82 6NW,140,Beef,954,3.0,123.0,4.9,24,FARM_0637_ANIMAL_058,41.0,Charolais,Male,Born_On_Farm,2020-12-09,Negative,False,False,162,12.983394762084249,Low,62.9,323,December
FARM_0637,54.21706,-6.760774,BT82 6NW,140,Beef,954,3.0,123.0,4.9,24,FARM_0637_ANIMAL_125,96.0,Jersey,Female,Born_On_Farm,2020-09-01,Negative,False,False,287,14.003780112300648,Low,62.9,383,September
FARM_0637,54.21706,-6.760774,BT82 6NW,140,Beef,954,3.0,123.0,4.9,24,FARM_0637_ANIMAL_090,117.0,Holstein,Female,Born_On_Farm,2020-04-18,Negative,False,False,369,11.183707547741024,Low,62.9,579,April
FARM_0637,54.21706,-6.760774,BT82 6NW,140,Beef,954,3.0,123.0,4.9,24,FARM_0637_ANIMAL_028,165.0,Limousin,Male,Born_On_Farm,2020-01-03,Negative,False,False,267,13.750451537746605,Low,62.9,536,January
FARM_0638,54.813474,-6.509465,BT67 5OB,345,Dairy,883,1.0,49.0,3.0,8,FARM_0638_ANIMAL_274,24.0,Hereford,Male,Born_On_Farm,2021-11-10,Negative,True,False,207,8.795487909998187,Low,33.3,484,November
FARM_0638,54.813474,-6.509465,BT67 5OB,345,Dairy,883,1.0,49.0,3.0,8,FARM_0638_ANIMAL_045,134.0,Hereford,Female,Born_On_Farm,2020-04-19,Negative,True,False,193,6.961982320322263,Low,33.3,312,April
FARM_0638,54.813474,-6.509465,BT67 5OB,345,Dairy,883,1.0,49.0,3.0,8,FARM_0638_ANIMAL_086,146.0,Charolais,Female,Purchased_From_Other_Farm,2020-03-21,Negative,True,False,378,4.810054405464856,Low,33.3,548,March
FARM_0638,54.813474,-6.509465,BT67 5OB,345,Dairy,883,1.0,49.0,3.0,8,FARM_0638_ANIMAL_210,73.0,Angus,Female,Born_On_Farm,2021-01-06,Negative,True,False,169,10.020199919147217,Low,33.3,159,January
FARM_0638,54.813474,-6.509465,BT67 5OB,345,Dairy,883,1.0,49.0,3.0,8,FARM_0638_ANIMAL_335,71.0,Charolais,Female,Born_On_Farm,2022-03-27,Negative,True,False,255,17.323130050035044,Low,33.3,356,March
FARM_0638,54.813474,-6.509465,BT67 5OB,345,Dairy,883,1.0,49.0,3.0,8,FARM_0638_ANIMAL_234,151.0,Charolais,Male,,2020-03-10,Negative,True,False,144,13.56885680029613,Low,33.3,239,March
FARM_0638,54.813474,-6.509465,BT67 5OB,345,Dairy,883,1.0,49.0,3.0,8,FARM_0638_ANIMAL_194,175.0,Holstein,Male,Purchased_From_Other_Farm,2021-12-24,Negative,True,False,185,14.392831225958997,Low,33.3,360,December
FARM_0638,54.813474,-6.509465,BT67 5OB,345,Dairy,883,1.0,49.0,3.0,8,FARM_0638_ANIMAL_034,6.0,Hereford,Female,Born_On_Farm,2020-05-24,Negative,True,False,260,8.247003739809168,Low,33.3,215,May
FARM_0638,54.813474,-6.509465,BT67 5OB,345,Dairy,883,1.0,49.0,3.0,8,FARM_0638_ANIMAL_055,129.0,Hereford,Female,Purchased_From_Other_Farm,2021-05-20,Negative,True,False,273,15.355005472372328,Low,33.3,154,May
FARM_0638,54.813474,-6.509465,BT67 5OB,345,Dairy,883,1.0,49.0,3.0,8,FARM_0638_ANIMAL_081,178.0,Charolais,Male,Purchased_From_Other_Farm,2022-04-23,Negative,True,False,271,9.513472333638846,Low,33.3,679,April
FARM_0639,54.735859,-7.563793,BT69 7QL,362,Mixed,265,5.0,76.0,0.7,15,FARM_0639_ANIMAL_109,,Angus,Female,Purchased_From_Other_Farm,2021-08-04,Negative,False,True,133,15.040401151290904,Low,39.4,673,August
FARM_0639,54.735859,-7.563793,BT69 7QL,362,Mixed,265,5.0,76.0,0.7,15,FARM_0639_ANIMAL_142,20.0,Charolais,Female,Born_On_Farm,2020-05-09,Negative,False,True,220,10.112911096244407,Low,39.4,677,May
FARM_0639,54.735859,-7.563793,BT69 7QL,362,Mixed,265,5.0,76.0,0.7,15,FARM_0639_ANIMAL_212,10.0,Hereford,Male,Born_On_Farm,2020-09-28,Negative,False,True,150,10.599931992617723,Low,39.4,182,September
FARM_0639,54.735859,-7.563793,BT69 7QL,362,Mixed,265,5.0,76.0,0.7,15,FARM_0639_ANIMAL_248,107.0,Limousin,Female,Purchased_From_Other_Farm,2022-06-14,Negative,False,True,107,16.793981688726873,Low,39.4,712,June
FARM_0639,54.735859,-7.563793,BT69 7QL,362,Mixed,265,5.0,76.0,0.7,15,FARM_0639_ANIMAL_148,31.0,Hereford,Female,Born_On_Farm,2020-02-06,Negative,False,True,261,14.052912102769035,Low,39.4,430,February
FARM_0639,54.735859,-7.563793,BT69 7QL,362,Mixed,265,5.0,76.0,0.7,15,FARM_0639_ANIMAL_264,23.0,Angus,Male,Purchased_From_Other_Farm,2020-03-14,Positive,False,True,164,13.299464393742113,Low,39.4,548,March
FARM_0639,54.735859,-7.563793,BT69 7QL,362,Mixed,265,5.0,76.0,0.7,15,FARM_0639_ANIMAL_280,81.0,Charolais,Male,Born_On_Farm,2021-12-08,Negative,False,True,322,14.61479696084501,Low,39.4,503,December
FARM_0639,54.735859,-7.563793,BT69 7QL,362,Mixed,265,5.0,76.0,0.7,15,FARM_0639_ANIMAL_092,69.0,Holstein,Female,Born_On_Farm,2021-08-15,Negative,False,True,124,9.262122409410283,Low,39.4,668,August
FARM_0639,54.735859,-7.563793,BT69 7QL,362,Mixed,265,5.0,,0.7,15,FARM_0639_ANIMAL_247,77.0,Charolais,Male,Purchased_From_Other_Farm,2020-02-02,Negative,False,True,117,11.845415045438356,Low,39.4,709,February
FARM_0639,54.735859,-7.563793,BT69 7QL,362,Mixed,265,5.0,76.0,0.7,15,FARM_0639_ANIMAL_295,129.0,Charolais,Male,,2020-09-05,Negative,False,True,213,9.342083400657181,Low,39.4,410,September
FARM_0640,55.035226,-7.491878,BT66 2QM,228,Mixed,844,5.0,143.0,2.7,0,FARM_0640_ANIMAL_141,55.0,Angus,Female,Born_On_Farm,2022-03-21,Negative,False,False,105,15.006147013397277,Low,39.7,495,March
FARM_0640,55.035226,-7.491878,BT66 2QM,228,Mixed,844,5.0,143.0,2.7,0,FARM_0640_ANIMAL_063,96.0,Hereford,Male,Born_On_Farm,2021-04-23,Negative,False,False,258,5.009302742405391,Low,39.7,635,April
FARM_0640,55.035226,-7.491878,BT66 2QM,228,Mixed,844,5.0,143.0,2.7,0,FARM_0640_ANIMAL_209,18.0,Hereford,Female,Born_On_Farm,2021-04-14,Negative,False,False,391,8.029646382398159,Low,39.7,578,April
FARM_0640,55.035226,-7.491878,BT66 2QM,228,Mixed,844,5.0,143.0,2.7,0,FARM_0640_ANIMAL_092,129.0,Charolais,Male,Born_On_Farm,2022-03-02,Negative,False,False,226,5.5674469141146,Low,39.7,250,March
FARM_0640,55.035226,-7.491878,BT66 2QM,228,Mixed,844,5.0,143.0,2.7,0,FARM_0640_ANIMAL_218,162.0,Charolais,Female,Purchased_From_Other_Farm,2022-05-14,Negative,False,False,137,14.219153824764103,Low,39.7,572,May
FARM_0640,55.035226,-7.491878,BT66 2QM,228,Mixed,844,5.0,,2.7,0,FARM_0640_ANIMAL_017,127.0,Limousin,Female,Born_On_Farm,2020-10-05,Negative,False,False,284,17.98162358362638,Low,39.7,278,October
FARM_0640,55.035226,-7.491878,BT66 2QM,228,Mixed,844,5.0,143.0,2.7,0,FARM_0640_ANIMAL_091,30.0,Charolais,Female,Born_On_Farm,2022-12-02,Negative,False,False,125,14.505228195007321,Low,39.7,401,December
FARM_0640,55.035226,-7.491878,BT66 2QM,228,Mixed,844,5.0,143.0,2.7,0,FARM_0640_ANIMAL_152,80.0,Hereford,Male,Born_On_Farm,2022-05-02,Negative,False,False,141,9.474592510364575,Low,39.7,177,May
FARM_0640,55.035226,-7.491878,BT66 2QM,228,Mixed,844,5.0,143.0,2.7,0,FARM_0640_ANIMAL_031,134.0,Jersey,Male,Born_On_Farm,2020-03-02,Negative,False,False,125,10.248043000233551,Low,39.7,684,March
FARM_0640,55.035226,-7.491878,BT66 2QM,228,Mixed,844,5.0,143.0,2.7,0,FARM_0640_ANIMAL_189,10.0,Limousin,Male,,2022-04-24,Negative,False,False,151,11.782207334125246,Low,39.7,267,April
FARM_0641,54.093045,-7.332959,BT45 8VV,427,Beef,489,4.0,117.0,9.2,12,FARM_0641_ANIMAL_016,41.0,Angus,,Purchased_From_Other_Farm,2022-03-26,Negative,True,False,140,8.949225196245736,Low,84.9,174,March
FARM_0641,54.093045,-7.332959,BT45 8VV,427,Beef,489,4.0,,9.2,12,FARM_0641_ANIMAL_006,9.0,Angus,Female,Purchased_From_Other_Farm,2020-11-28,Negative,True,False,127,5.144520474141249,Low,84.9,213,November
FARM_0641,54.093045,-7.332959,BT45 8VV,427,Beef,489,4.0,117.0,9.2,12,FARM_0641_ANIMAL_228,128.0,Charolais,Male,Born_On_Farm,2020-03-11,Negative,True,False,300,8.159296103613851,Low,84.9,235,March
FARM_0641,54.093045,-7.332959,BT45 8VV,427,Beef,489,4.0,117.0,9.2,12,FARM_0641_ANIMAL_185,101.0,Angus,Male,Purchased_From_Other_Farm,2022-08-23,Negative,True,False,367,4.446974665816412,Low,84.9,430,August
FARM_0641,54.093045,-7.332959,BT45 8VV,427,Beef,489,4.0,117.0,9.2,12,FARM_0641_ANIMAL_276,102.0,Holstein,Male,Purchased_From_Other_Farm,2022-06-23,Negative,True,False,306,14.411728715065358,Low,84.9,197,June
FARM_0641,54.093045,-7.332959,BT45 8VV,427,Beef,489,4.0,117.0,9.2,12,FARM_0641_ANIMAL_049,47.0,Angus,Female,Born_On_Farm,2020-10-05,Negative,True,False,156,15.053637211877493,Low,84.9,523,October
FARM_0641,54.093045,-7.332959,BT45 8VV,427,Beef,489,4.0,117.0,9.2,12,FARM_0641_ANIMAL_070,93.0,Limousin,Female,Born_On_Farm,2021-12-15,Negative,True,False,184,6.816516237053106,Low,84.9,200,December
FARM_0641,54.093045,-7.332959,BT45 8VV,427,Beef,489,4.0,117.0,9.2,12,FARM_0641_ANIMAL_152,60.0,Holstein,Male,Purchased_From_Other_Farm,2020-01-10,Negative,True,False,208,6.303988658688085,Low,84.9,560,January
FARM_0641,54.093045,-7.332959,BT45 8VV,427,Beef,489,4.0,117.0,9.2,12,FARM_0641_ANIMAL_047,135.0,Angus,,Purchased_From_Other_Farm,2020-01-09,Negative,True,False,223,10.985974450514671,Low,84.9,303,January
FARM_0641,54.093045,-7.332959,BT45 8VV,427,Beef,489,4.0,117.0,9.2,12,FARM_0641_ANIMAL_198,144.0,Limousin,,Born_On_Farm,2021-12-25,Negative,True,False,319,7.821447472665769,Low,84.9,221,December
FARM_0642,54.674234,-6.588491,BT14 4CP,466,Dairy,365,4.0,149.0,8.3,19,FARM_0642_ANIMAL_305,58.0,Holstein,Male,Born_On_Farm,2021-08-15,Negative,False,False,277,7.681569292764509,Low,31.4,264,August
FARM_0642,54.674234,-6.588491,BT14 4CP,466,Dairy,365,4.0,149.0,8.3,19,FARM_0642_ANIMAL_069,29.0,Charolais,,Born_On_Farm,2020-04-09,Negative,False,False,122,9.593837068028579,Low,31.4,511,April
FARM_0642,54.674234,-6.588491,BT14 4CP,466,Dairy,365,4.0,149.0,8.3,19,FARM_0642_ANIMAL_339,60.0,Limousin,Female,,2021-12-30,Negative,False,False,244,7.989374831329395,Low,31.4,622,December
FARM_0642,54.674234,-6.588491,BT14 4CP,466,Dairy,365,4.0,149.0,8.3,19,FARM_0642_ANIMAL_203,126.0,Angus,Female,Purchased_From_Other_Farm,2022-03-28,Negative,False,False,398,5.792117329779388,Low,31.4,584,March
FARM_0642,54.674234,-6.588491,BT14 4CP,466,Dairy,365,4.0,149.0,8.3,19,FARM_0642_ANIMAL_427,125.0,Hereford,Female,Purchased_From_Other_Farm,2020-06-04,Negative,False,False,242,13.021118165549508,Low,31.4,102,June
FARM_0642,54.674234,-6.588491,BT14 4CP,466,Dairy,365,4.0,149.0,8.3,19,FARM_0642_ANIMAL_143,133.0,Jersey,Female,Born_On_Farm,2022-05-19,Negative,False,False,375,9.459610786635615,Low,31.4,374,May
FARM_0642,54.674234,-6.588491,BT14 4CP,466,Dairy,365,4.0,,8.3,19,FARM_0642_ANIMAL_025,110.0,Jersey,Female,Born_On_Farm,2020-06-26,Negative,False,False,213,13.446536880764743,Low,31.4,212,June
FARM_0642,54.674234,-6.588491,BT14 4CP,466,Dairy,365,4.0,149.0,8.3,19,FARM_0642_ANIMAL_179,96.0,Hereford,Female,Born_On_Farm,2022-06-19,Negative,False,False,388,8.921685687061537,Low,31.4,210,June
FARM_0642,54.674234,-6.588491,BT14 4CP,466,Dairy,365,4.0,149.0,8.3,19,FARM_0642_ANIMAL_149,135.0,Limousin,Female,Born_On_Farm,2021-01-24,Negative,False,False,260,9.2216802441608,Low,31.4,145,January
FARM_0642,54.674234,-6.588491,BT14 4CP,466,Dairy,365,4.0,149.0,8.3,19,FARM_0642_ANIMAL_460,155.0,Charolais,,Purchased_From_Other_Farm,2021-03-27,Negative,False,False,371,16.568417445023037,Low,31.4,525,March
FARM_0643,54.228829,-7.162869,BT38 5QD,391,Dairy,988,1.0,1.0,2.7,3,FARM_0643_ANIMAL_031,110.0,Angus,Male,Born_On_Farm,2020-01-22,Negative,False,False,356,5.275818657286953,Low,66.6,169,January
FARM_0643,54.228829,-7.162869,BT38 5QD,391,Dairy,988,1.0,1.0,2.7,3,FARM_0643_ANIMAL_364,119.0,Hereford,Male,Born_On_Farm,2020-06-06,Negative,False,False,300,12.846179973534621,Low,66.6,463,June
FARM_0643,54.228829,-7.162869,BT38 5QD,391,Dairy,988,1.0,1.0,2.7,3,FARM_0643_ANIMAL_286,105.0,Angus,Female,Born_On_Farm,2021-03-07,Negative,False,False,324,5.81166576301176,Low,66.6,445,March
FARM_0643,54.228829,-7.162869,BT38 5QD,391,Dairy,988,1.0,1.0,2.7,3,FARM_0643_ANIMAL_314,129.0,Charolais,Female,Purchased_From_Other_Farm,2021-10-16,Negative,False,False,348,14.346129464171131,Low,66.6,90,October
FARM_0643,54.228829,-7.162869,BT38 5QD,391,Dairy,988,1.0,1.0,2.7,3,FARM_0643_ANIMAL_212,61.0,Holstein,Male,Born_On_Farm,2020-04-14,Negative,False,False,310,4.7002930352094205,Low,66.6,597,April
FARM_0643,54.228829,-7.162869,BT38 5QD,391,Dairy,988,1.0,1.0,2.7,3,FARM_0643_ANIMAL_189,77.0,Charolais,Female,Born_On_Farm,2021-08-13,Negative,False,False,273,6.525234493564783,Low,66.6,468,August
FARM_0643,54.228829,-7.162869,BT38 5QD,391,Dairy,988,1.0,1.0,2.7,3,FARM_0643_ANIMAL_247,26.0,Angus,Female,Born_On_Farm,2022-10-05,Negative,False,False,377,14.412847198447777,Low,66.6,450,October
FARM_0643,54.228829,-7.162869,BT38 5QD,391,Dairy,988,1.0,1.0,2.7,3,FARM_0643_ANIMAL_010,107.0,Jersey,Female,Purchased_From_Other_Farm,2021-05-31,Negative,False,False,392,5.699911128408545,Low,66.6,680,May
FARM_0643,54.228829,-7.162869,BT38 5QD,391,Dairy,988,1.0,1.0,2.7,3,FARM_0643_ANIMAL_163,91.0,Angus,Male,Born_On_Farm,2021-06-19,Positive,False,False,113,8.846813049958108,Low,66.6,661,June
FARM_0643,54.228829,-7.162869,BT38 5QD,391,Dairy,988,1.0,1.0,2.7,3,FARM_0643_ANIMAL_234,139.0,Charolais,Female,Born_On_Farm,2020-12-04,Negative,False,False,281,5.8971486419755,Low,66.6,480,December
FARM_0644,54.179253,-5.88006,BT51 7NY,418,Dairy,326,1.0,17.0,6.6,20,FARM_0644_ANIMAL_133,,Jersey,Male,Purchased_From_Other_Farm,2020-02-25,Positive,False,True,282,12.012151652188507,Low,103.4,220,February
FARM_0644,54.179253,-5.88006,BT51 7NY,418,Dairy,326,1.0,17.0,6.6,20,FARM_0644_ANIMAL_200,158.0,Hereford,Female,Born_On_Farm,2021-04-25,Negative,False,True,233,4.080231452967723,Low,103.4,707,April
FARM_0644,54.179253,-5.88006,BT51 7NY,418,Dairy,326,1.0,17.0,6.6,20,FARM_0644_ANIMAL_276,177.0,Hereford,Female,Born_On_Farm,2020-02-05,Negative,False,True,257,4.183717526792379,Low,103.4,376,February
FARM_0644,54.179253,-5.88006,BT51 7NY,418,Dairy,326,1.0,17.0,6.6,20,FARM_0644_ANIMAL_291,30.0,Holstein,Male,Purchased_From_Other_Farm,2022-01-05,Positive,False,True,294,8.854001455316947,Low,103.4,398,January
FARM_0644,54.179253,-5.88006,BT51 7NY,418,Dairy,326,1.0,17.0,6.6,20,FARM_0644_ANIMAL_141,118.0,Holstein,Male,,2021-05-23,Negative,False,True,172,6.694976784397325,Low,103.4,297,May
FARM_0644,54.179253,-5.88006,BT51 7NY,418,Dairy,326,1.0,17.0,6.6,20,FARM_0644_ANIMAL_361,39.0,Limousin,Female,Born_On_Farm,2022-06-25,Positive,False,True,136,8.11009442693692,Low,103.4,159,June
FARM_0644,54.179253,-5.88006,BT51 7NY,418,Dairy,326,1.0,17.0,6.6,20,FARM_0644_ANIMAL_357,151.0,Jersey,Male,Born_On_Farm,2020-07-22,Positive,False,True,366,10.666298278857402,Low,103.4,707,July
FARM_0644,54.179253,-5.88006,BT51 7NY,418,Dairy,326,1.0,17.0,6.6,20,FARM_0644_ANIMAL_330,152.0,Hereford,Female,Born_On_Farm,2020-11-15,Negative,False,True,326,17.680740158563964,Low,103.4,562,November
FARM_0644,54.179253,-5.88006,BT51 7NY,418,Dairy,326,1.0,17.0,6.6,20,FARM_0644_ANIMAL_184,58.0,Holstein,Male,Born_On_Farm,2020-07-28,Negative,False,True,236,8.018259453904928,Low,103.4,202,July
FARM_0644,54.179253,-5.88006,BT51 7NY,418,Dairy,326,1.0,17.0,6.6,20,FARM_0644_ANIMAL_305,17.0,Hereford,Male,Born_On_Farm,2020-10-01,Positive,False,True,212,16.10750442771698,Low,103.4,344,October
FARM_0645,55.074657,-6.206674,BT34 9PS,453,Dairy,556,1.0,86.0,6.0,3,FARM_0645_ANIMAL_064,56.0,Angus,Male,Born_On_Farm,2021-08-01,Negative,False,False,246,9.616110634289276,Low,55.0,410,August
FARM_0645,55.074657,-6.206674,BT34 9PS,453,Dairy,556,1.0,86.0,6.0,3,FARM_0645_ANIMAL_010,20.0,Jersey,Female,Born_On_Farm,2020-08-10,Negative,False,False,356,9.596480726600248,Low,55.0,288,August
FARM_0645,55.074657,-6.206674,BT34 9PS,453,Dairy,556,1.0,86.0,6.0,3,FARM_0645_ANIMAL_138,146.0,,Female,Purchased_From_Other_Farm,2021-12-15,Negative,False,False,319,10.160595637110017,Low,55.0,501,December
FARM_0645,55.074657,-6.206674,BT34 9PS,453,Dairy,556,1.0,86.0,6.0,3,FARM_0645_ANIMAL_402,61.0,Limousin,Male,Purchased_From_Other_Farm,2020-09-30,Negative,False,False,292,15.604601048348803,Low,55.0,442,September
FARM_0645,55.074657,-6.206674,BT34 9PS,453,Dairy,556,1.0,86.0,6.0,3,FARM_0645_ANIMAL_103,24.0,Angus,Male,Born_On_Farm,2021-03-16,Negative,False,False,129,12.633610332119169,Low,55.0,399,March
FARM_0645,55.074657,-6.206674,BT34 9PS,453,Dairy,556,1.0,86.0,6.0,3,FARM_0645_ANIMAL_399,78.0,Angus,Female,Born_On_Farm,2022-06-07,Negative,False,False,217,11.09602295410002,Low,55.0,718,June
FARM_0645,55.074657,-6.206674,BT34 9PS,453,Dairy,556,1.0,86.0,6.0,3,FARM_0645_ANIMAL_083,128.0,Angus,Female,Born_On_Farm,2020-01-20,Negative,False,False,168,4.289869521313054,Low,55.0,369,January
FARM_0645,55.074657,-6.206674,BT34 9PS,453,Dairy,556,1.0,86.0,6.0,3,FARM_0645_ANIMAL_134,160.0,Jersey,Female,Born_On_Farm,2021-08-15,Negative,False,False,168,16.711187608078433,Low,55.0,320,August
FARM_0645,55.074657,-6.206674,BT34 9PS,453,Dairy,556,1.0,86.0,6.0,3,FARM_0645_ANIMAL_216,177.0,Holstein,Female,Born_On_Farm,2021-09-20,Negative,False,False,369,11.1978826412619,Low,55.0,667,September
FARM_0645,55.074657,-6.206674,BT34 9PS,453,Dairy,556,1.0,86.0,6.0,3,FARM_0645_ANIMAL_087,139.0,Angus,Female,Born_On_Farm,2022-07-11,Negative,False,False,354,7.748817986180672,Low,55.0,342,July
FARM_0646,54.286842,-7.243108,BT75 1XI,238,Beef,340,3.0,109.0,8.5,20,FARM_0646_ANIMAL_202,144.0,Limousin,Male,Born_On_Farm,2021-04-11,Negative,False,False,150,7.904300685516176,Low,62.1,436,April
FARM_0646,54.286842,-7.243108,BT75 1XI,238,Beef,340,3.0,109.0,8.5,20,FARM_0646_ANIMAL_231,145.0,Jersey,Female,Purchased_From_Other_Farm,2022-12-11,Negative,False,False,384,17.127847575838565,Low,62.1,296,December
FARM_0646,54.286842,-7.243108,BT75 1XI,238,Beef,340,3.0,109.0,8.5,20,FARM_0646_ANIMAL_202,,Angus,Female,Born_On_Farm,2022-01-08,Negative,False,False,147,9.97054616098048,Low,62.1,642,January
FARM_0646,54.286842,-7.243108,BT75 1XI,238,Beef,340,3.0,109.0,8.5,20,FARM_0646_ANIMAL_182,134.0,Charolais,Male,Born_On_Farm,2022-11-17,Negative,False,False,369,14.952867140617947,Low,62.1,325,November
FARM_0646,54.286842,-7.243108,BT75 1XI,238,Beef,340,3.0,109.0,8.5,20,FARM_0646_ANIMAL_142,155.0,Charolais,Male,Purchased_From_Other_Farm,2021-06-01,Negative,False,False,139,7.350941515991714,Low,62.1,118,June
FARM_0646,54.286842,-7.243108,BT75 1XI,238,Beef,340,3.0,109.0,8.5,20,FARM_0646_ANIMAL_057,98.0,Holstein,Female,Purchased_From_Other_Farm,2020-11-13,Negative,False,False,136,8.073197442757447,Low,62.1,265,November
FARM_0646,54.286842,-7.243108,BT75 1XI,238,Beef,340,3.0,109.0,8.5,20,FARM_0646_ANIMAL_045,156.0,Limousin,Male,Born_On_Farm,2020-01-24,Negative,False,False,240,16.165271092216805,Low,62.1,580,January
FARM_0646,54.286842,-7.243108,BT75 1XI,238,Beef,340,3.0,109.0,8.5,20,FARM_0646_ANIMAL_137,40.0,Hereford,Female,Purchased_From_Other_Farm,2021-02-10,Negative,False,False,375,10.483140454498065,Low,62.1,354,February
FARM_0646,54.286842,-7.243108,BT75 1XI,238,Beef,340,3.0,109.0,8.5,20,FARM_0646_ANIMAL_231,173.0,Hereford,Female,Born_On_Farm,2021-11-25,Negative,False,False,165,12.736742559431104,Low,62.1,207,November
FARM_0646,54.286842,-7.243108,BT75 1XI,238,Beef,340,3.0,109.0,8.5,20,FARM_0646_ANIMAL_075,48.0,Hereford,Male,Born_On_Farm,2022-03-23,Negative,False,False,166,12.748988121159952,Low,62.1,331,March
FARM_0647,54.098617,-6.864051,BT23 1LD,398,Mixed,516,5.0,30.0,3.3,29,FARM_0647_ANIMAL_091,166.0,Charolais,Male,Born_On_Farm,2020-03-13,Negative,True,False,361,9.76532621215577,Low,78.1,497,March
FARM_0647,54.098617,-6.864051,BT23 1LD,398,Mixed,516,5.0,30.0,3.3,29,FARM_0647_ANIMAL_094,81.0,Limousin,Male,Born_On_Farm,2021-12-07,Negative,True,False,160,12.17673701221631,Low,78.1,385,December
FARM_0647,54.098617,-6.864051,BT23 1LD,398,Mixed,516,5.0,30.0,3.3,29,FARM_0647_ANIMAL_291,128.0,Holstein,Male,Born_On_Farm,2021-04-17,Negative,True,False,116,9.550971426933485,Low,78.1,646,April
FARM_0647,54.098617,-6.864051,BT23 1LD,398,Mixed,516,5.0,30.0,3.3,29,FARM_0647_ANIMAL_361,27.0,Charolais,Female,,2022-04-21,Negative,True,False,146,12.980697026150725,Low,78.1,276,April
FARM_0647,54.098617,-6.864051,BT23 1LD,398,Mixed,516,5.0,30.0,3.3,29,FARM_0647_ANIMAL_316,112.0,Charolais,Female,Purchased_From_Other_Farm,2021-01-20,Negative,True,False,255,17.451953436896773,Low,78.1,337,January
FARM_0647,54.098617,-6.864051,BT23 1LD,398,Mixed,516,5.0,30.0,3.3,29,FARM_0647_ANIMAL_089,131.0,Charolais,Male,Born_On_Farm,2021-08-26,Negative,True,False,301,17.26430451753705,Low,78.1,416,August
FARM_0647,54.098617,-6.864051,BT23 1LD,398,Mixed,516,5.0,30.0,3.3,29,FARM_0647_ANIMAL_255,93.0,Charolais,Female,Purchased_From_Other_Farm,2022-11-23,Negative,True,False,133,16.179976931099624,Low,78.1,133,November
FARM_0647,54.098617,-6.864051,BT23 1LD,398,Mixed,516,5.0,30.0,3.3,29,FARM_0647_ANIMAL_175,36.0,Angus,Female,Born_On_Farm,2021-04-24,Negative,True,False,215,9.85329254606258,Low,78.1,157,April
